sigma,loss,loss_std,model
1.3,0.044609866494362,0.0018527252462144,RestrictedBoltzmannMachine
0.6,-0.000105836342853,0.0002665314086758,DeepEBM
0.67778,-0.0001240034112693,0.0002784986536513,DeepEBM
0.75556,-0.000141134125658,0.0002918945510342,DeepEBM
0.83333,-0.0001563352720525,0.0003061015707571,DeepEBM
0.91111,-0.0001690624493444,0.0003205459688303,DeepEBM
0.98889,-0.0001790598549164,0.0003344485719669,DeepEBM
1.06667,-0.0001862991349536,0.0003469169043555,DeepEBM
1.14444,-0.0001909181518714,0.0003571654381618,DeepEBM
1.22222,-0.0001931708336632,0.0003646808518579,DeepEBM
1.3,-0.0001933751150968,0.0003692532323394,DeepEBM
0.6,6.2328682008241935e-06,0.0002907090466407,True
0.67778,6.055497273339469e-06,0.0003130490901977,True
0.75556,6.132238613420354e-06,0.0003396810794368,True
0.83333,6.805794456183484e-06,0.0003669731739306,True
0.91111,8.210461853611766e-06,0.0003921186245916,True
0.98889,1.027440604291982e-05,0.0004132872943742,True
1.06667,1.2797637303299526e-05,0.0004295159110894,True
1.14444,1.5539545543953594e-05,0.0004405187910141,True
1.22222,1.8282098930692823e-05,0.000446496493368,True
1.3,2.085734990603244e-05,0.0004479447880037,True
0.6,0.0384447708828965,0.0005058439871086,Random
0.67778,0.0457077376964662,0.000499539294877,Random
0.75556,0.0542807782852277,0.0005025760521737,Random
0.83333,0.0638849608207545,0.0005349984061399,Random
0.91111,0.0740533193340018,0.0006123745406939,Random
0.98889,0.0842100770214251,0.0007323240721372,Random
1.06667,0.0938001140018211,0.0008787128449267,Random
1.14444,0.1023809953177664,0.0010335226793981,Random
1.22222,0.1096681113572691,0.0011828720816913,Random
1.3,0.11552465647238015,0.0013177516707140744,Random
