,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_components,param_n_iter,param_score_fn,param_verbose,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,7.602747201919556,0.0,2.241847515106201,0.0,16,1e-05,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05824141537719522,-0.05824141537719522,0.0,46
1,10.492558240890503,0.0,3.0215792655944824,0.0,16,1e-05,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.058657872754752996,-0.058657872754752996,0.0,50
2,22.160199403762817,0.0,6.3543736934661865,0.0,16,1e-05,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05814034388312463,-0.05814034388312463,0.0,42
3,37.30417227745056,0.0,10.623372793197632,0.0,16,1e-05,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05874700816246064,-0.05874700816246064,0.0,54
4,67.52587723731995,0.0,19.79456877708435,0.0,16,1e-05,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05858331771872514,-0.05858331771872514,0.0,49
5,7.585651636123657,0.0,2.2668819427490234,0.0,16,0.0001,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05370859842778535,-0.05370859842778535,0.0,33
6,10.184831142425537,0.0,3.048525333404541,0.0,16,0.0001,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0230739164590775,-0.0230739164590775,0.0,28
7,20.874336004257202,0.0,6.321206569671631,0.0,16,0.0001,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.007666807915553148,-0.007666807915553148,0.0,19
8,34.610074043273926,0.0,10.960639238357544,0.0,16,0.0001,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.004646861673863863,-0.004646861673863863,0.0,13
9,64.56724214553833,0.0,19.694478511810303,0.0,16,0.0001,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.007077298287638634,-0.007077298287638634,0.0,16
10,7.6298863887786865,0.0,2.264528751373291,0.0,16,0.001,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.004520512176298208,-0.004520512176298208,0.0,12
11,10.199907302856445,0.0,3.0201416015625,0.0,16,0.001,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0016852172287942502,-0.0016852172287942502,0.0,2
12,20.786498308181763,0.0,6.42824125289917,0.0,16,0.001,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0037541755131261685,-0.0037541755131261685,0.0,10
13,35.115636587142944,0.0,10.631092071533203,0.0,16,0.001,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.014127293761339484,-0.014127293761339484,0.0,26
